A3;319;;https://cdn.seatguru.com/en_US/img/20201208213923/seatguru/airlines_new/Aegean_Airlines/Aegean_Airlines_Airbus_A319-100.svg;Good seat,Be Aware - See comments,Bad seat,Mixed Review,Standard seat,Blocked seat,Premium seat,Crew seat,Power port,Emergency exit,Galley,Lavatory,Closet,Bassinet;AEGEAN has a single Airbus A319-100 that is used on short-haul heavily traveled routes from Athens.
A3;319;;https://cdn.seatguru.com/en_US/img/20201208213923/seatguru/airlines_new/Aegean_Airlines/Aegean_Airlines_Airbus_A319-100.svg;Good seat,Be Aware - See comments,Bad seat,Mixed Review,Standard seat,Blocked seat,Premium seat,Crew seat,Power port,Emergency exit,Galley,Lavatory,Closet,Bassinet;AEGEAN has a single Airbus A319-100 that is used on short-haul heavily traveled routes from Athens.
